"id","name","state_id","district_id","region_status","tier_type","pin_code","icon","created_at","updated_at","status"
"2687","Gohpur","18","306","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2688","Narayanpur","18","307","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2689","Bihpuria","18","307","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2690","Naobaicha","18","307","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2691","Kadam","18","307","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2692","North Lakhimpur","18","307","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2693","Dhakuakhana (Pt-I)","18","307","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2694","Subansiri (Pt-I)","18","307","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2695","Dhemaji","18","308","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2696","Sissibargaon","18","308","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2697","Jonai","18","308","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2698","Gogamukh","18","308","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2699","Sadiya","18","309","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2700","Doom Dooma","18","309","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2701","Tinsukia","18","309","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2702","Margherita","18","309","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2703","Dibrugarh West","18","310","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2704","Dibrugarh East","18","310","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2705","Chabua","18","310","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2706","Tengakhat","18","310","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2707","Moran","18","310","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2708","Tingkhong","18","310","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2709","Naharkatiya","18","310","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2710","Dimow","18","311","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2711","Sibsagar","18","311","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2712","Amguri","18","311","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2713","Nazira","18","311","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2714","Sonari","18","311","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2715","Mahmora","18","311","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2716","Majuli","18","312","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2717","Jorhat West","18","312","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2718","Jorhat East","18","312","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2719","Teok","18","312","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2720","Titabor","18","312","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2721","Mariani","18","312","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2722","Bokakhat","18","313","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2723","Khumtai","18","313","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2724","Dergaon","18","313","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2725","Golaghat","18","313","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2726","Morangi","18","313","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2727","Sarupathar","18","313","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2728","Donka","18","314","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2729","Diphu","18","314","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2730","Phuloni","18","314","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2731","Silonijan","18","314","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2732","Umrangso","18","315","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2733","Haflong","18","315","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2734","Mahur","18","315","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2735","Maibong","18","315","0","0",NULL,NULL,"2021-04-01 21:27:52","2021-04-01 21:27:52","1"
"2736","Katigora","18","316","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2737","Silchar","18","316","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2738","Udarbond","18","316","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2739","Sonai","18","316","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2740","Lakhipur","18","316","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2741","Karimganj","18","317","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2742","Badarpur","18","317","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2743","Nilambazar","18","317","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2744","Patharkandi","18","317","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2745","Ramkrishna Nagar","18","317","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2746","Algapur","18","318","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2747","Hailakandi","18","318","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2748","Lala","18","318","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2749","Katlichara","18","318","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2750","Bongaigaon (Pt)","18","319","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2751","Boitamari","18","319","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2752","Srijangram","18","319","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2753","Bengtol","18","320","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2754","Sidli (Pt)","18","319","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2755","Bijni (Pt)","18","319","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2756","Rangia (Pt)","18","321","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2757","Koya","18","321","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2758","Kamalpur","18","321","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2759","Hajo","18","321","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2760","Chhaygaon","18","321","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2761","Goroimari","18","321","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2762","Chamaria","18","321","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2763","Nagarbera","18","321","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2764","Boko","18","321","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2765","Palasbari","18","321","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2766","North Guwahati (Pt)","18","321","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2767","Azara","18","322","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2768","Guwahati","18","322","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2769","Dispur","18","322","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2770","Sonapur","18","322","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2771","Chandrapur","18","322","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2772","Tihu (Pt)","18","323","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2773","Pachim Nalbari","18","323","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2774","Barkhetri","18","323","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2775","Barbhag","18","323","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2776","Nalbari","18","323","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2777","Banekuchi","18","323","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2778","Ghograpar (Pt)","18","323","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2779","Baganpara (Pt)","18","323","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2780","Jalah (Pt)","18","303","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2781","Goreswar (Pt)","18","321","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2782","Barama (Pt)","18","323","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2783","Baska","18","324","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2784","Tamulpur","18","324","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2785","Khoirabari (Pt)","18","325","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2786","Pathorighat (Pt)","18","324","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2787","Sipajhar","18","325","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2788","Mangaldoi (Pt)","18","325","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2789","Dalgaon (Pt)","18","325","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2790","Kalaigaon (Pt)","18","325","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2791","Harisinga","18","326","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2792","Udalguri","18","326","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2793","Mazbat","18","326","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2794","Darjeeling Pulbazar","19","327","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2795","Rangli Rangliot","19","327","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2796","Kalimpong -I","19","327","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2797","Kalimpong - II","19","327","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2798","Gorubathan","19","327","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2799","Jorebunglow Sukiapokhri","19","327","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2800","Mirik","19","327","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2801","Kurseong","19","327","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2802","Matigara","19","327","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2803","Naxalbari","19","327","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2804","Phansidewa","19","327","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2805","Kharibari","19","327","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2806","Rajganj","19","328","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2807","Mal","19","328","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2808","Matiali","19","328","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2809","Nagrakata","19","328","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2810","Madarihat","19","328","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2811","Kalchini","19","328","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2812","Kumargram","19","328","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2813","Alipurduar - I","19","328","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2814","Alipurduar - II","19","328","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2815","Falakata","19","328","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2816","Dhupguri","19","328","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2817","Maynaguri","19","328","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2818","Jalpaiguri","19","328","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2819","Haldibari","19","329","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2820","Mekliganj","19","329","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2821","Mathabhanga - I","19","329","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2822","Mathabhanga - II","19","329","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2823","Cooch Behar - I","19","329","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2824","Cooch Behar - II","19","329","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2825","Tufanganj - I","19","329","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2826","Tufanganj - II","19","329","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2827","Dinhata - I","19","329","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2828","Dinhata - II","19","329","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2829","Sitai","19","329","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2830","Sitalkuchi","19","329","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2831","Chopra","19","330","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2832","Islampur","19","330","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2833","Goalpokhar - I","19","330","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2834","Goalpokhar - II","19","330","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2835","Karandighi","19","330","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2836","Raiganj","19","330","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2837","Hemtabad","19","330","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2838","Kaliaganj","19","330","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2839","Itahar","19","330","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2840","Kushmundi","19","331","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2841","Gangarampur","19","331","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2842","Kumarganj","19","331","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2843","Hilli","19","331","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2844","Balurghat","19","331","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2845","Tapan","19","331","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2846","Bansihari","19","331","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2847","Harirampur","19","331","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2848","Harischandrapur - I","19","332","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2849","Harischandrapur - II","19","332","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2850","Chanchal - I","19","332","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2851","Chanchal - II","19","332","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2852","Ratua - I","19","332","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2853","Ratua - II","19","332","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2854","Gazole","19","332","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2855","Bamangola","19","332","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2856","Habibpur","19","332","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2857","Maldah (Old)","19","332","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2858","English Bazar","19","332","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2859","Manikchak","19","332","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2860","Kaliachak - I","19","332","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2861","Kaliachak - II","19","332","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2862","Kaliachak - III","19","332","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2863","Farakka","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2864","Samserganj","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2865","Suti - I","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2866","Suti - II","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2867","Raghunathganj - I","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2868","Raghunathganj - II","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2869","Lalgola","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2870","Sagardighi","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2871","Bhagawangola - I","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2872","Bhagawangola - II","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2873","Raninagar - II","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2874","Jalangi","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2875","Domkal","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2876","Raninagar - I","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2877","Murshidabad Jiaganj","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2878","Nabagram","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2879","Khargram","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2880","Kandi","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2881","Berhampore","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2882","Hariharpara","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2883","Nawda","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2884","Beldanga - I","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2885","Beldanga - II","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2886","Bharatpur - II","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2887","Bharatpur - I","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2888","Burwan","19","333","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2889","Murarai - I","19","334","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2890","Murarai - II","19","334","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2891","Nalhati - I","19","334","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2892","Nalhati - II","19","334","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2893","Rampurhat - I","19","334","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2894","Rampurhat - II","19","334","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2895","Mayureswar - I","19","334","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2896","Mayureswar - II","19","334","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2897","Mohammad Bazar","19","334","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2898","Rajnagar","19","334","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2899","Suri - I","19","334","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2900","Suri - II","19","334","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2901","Sainthia","19","334","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2902","Labpur","19","334","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2903","Nanoor","19","334","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2904","Bolpur Sriniketan","19","334","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2905","Illambazar","19","334","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2906","Dubrajpur","19","334","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2907","Khoyrasol","19","334","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2908","Salanpur","19","335","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2909","Barabani","19","335","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2910","Jamuria","19","335","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2911","Raniganj","19","335","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2912","Ondal","19","335","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2913","Pandabeswar","19","335","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2914","Faridpur Durgapur","19","335","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2915","Kanksa","19","335","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2916","Ausgram - II","19","335","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2917","Ausgram - I","19","335","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2918","Mangolkote","19","335","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2919","Ketugram - I","19","335","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2920","Ketugram - II","19","335","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2921","Katwa - I","19","335","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2922","Katwa - II","19","335","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2923","Purbasthali - I","19","335","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2924","Purbasthali - II","19","335","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2925","Manteswar","19","335","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2926","Bhatar","19","335","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2927","Galsi - I","19","335","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2928","Galsi - II","19","335","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
"2929","Burdwan - I","19","335","0","0",NULL,NULL,"2021-04-01 21:27:53","2021-04-01 21:27:53","1"
